i,time,PWM_l,PWM_r,x,y,theta
205,1.6320000000000001,13980.170201192086,28647.88975654116,462.07221943214756,575.8879949260865,7.471111111111123
206,1.6400000000000001,13796.823706750223,28647.88975654116,461.9033770577947,577.1754961235281,8.040000000000008
207,1.6480000000000001,13613.477212308359,28647.88975654116,461.7225407872204,578.455727295543,8.616000000000009
208,1.6560000000000001,13430.130717866496,28647.88975654116,461.529680288921,579.7285538171712,9.199111111111122
209,1.6640000000000001,13246.784223424633,28647.88975654116,461.32476904017244,580.9938384520101,9.78933333333335
210,1.672,13063.43772898277,28647.88975654116,461.1077843954266,582.2514414011453,10.386666666666677
211,1.68,12880.091234540907,28647.88975654116,460.87870765501157,583.501220354834,10.99111111111112
212,1.688,12696.74474009904,28647.88975654116,460.6375241340637,584.7430305469754,11.602666666666677
213,1.696,12513.398245657178,28647.88975654116,460.3842232316182,585.9767248124044,12.221333333333346
214,1.704,12330.051751215315,28647.88975654116,460.11879849978004,587.2021536470404,12.84711111111113
215,1.712,12146.705256773452,28647.88975654116,459.8412477128986,588.4191652709264,13.480000000000015
216,1.72,11963.358762331589,28647.88975654116,459.5515729366625,589.6276056941895,14.120000000000012
217,1.728,11780.012267889724,28647.88975654116,459.2497805970322,590.8273187859505,14.767111111111124
218,1.736,11596.665773447861,28647.88975654116,458.93588154892336,592.018146346215,15.42133333333335
219,1.744,11413.319279005998,28647.88975654116,458.60989114455276,593.1999281807688,16.08266666666669
220,1.752,11229.972784564136,28647.88975654116,458.27182930135587,594.3725021791071,16.75111111111113
221,1.76,11046.626290122269,28647.88975654116,457.9217205693815,595.5357043954174,17.426666666666684
222,1.768,10863.279795680406,28647.88975654116,457.5595941980689,596.68936913264,18.109333333333353
223,1.776,10679.933301238543,28647.88975654116,457.18548420230866,597.8333290296239,18.799111111111134
224,1.784,10496.58680679668,28647.88975654116,456.7994294276864,598.967415151397,19.49600000000002
225,1.792,10313.240312354817,28647.88975654116,456.40147361480683,600.0914570825641,20.200000000000017
226,1.8,10129.893817912953,28647.88975654116,455.9916654625931,601.2052830238463,20.911111111111126
227,1.808,9946.54732347109,28647.88975654116,455.5700586904534,602.3087198917704,21.62933333333335
228,1.816,9763.200829029227,28647.88975654116,455.1367120992054,603.4015934215187,22.354666666666688
229,1.824,9579.854334587364,28647.88975654116,454.69168963064783,604.4837282729394,23.087111111111128
230,1.832,9396.507840145501,28647.88975654116,454.23506042566305,605.5549481397234,23.826666666666682
231,1.84,9213.161345703635,28647.88975654116,453.7668988807369,606.6150758617433,24.57333333333335
232,1.848,9029.814851261772,28647.88975654116,453.28728470277633,607.6639335405514,25.32711111111113
233,1.856,8846.468356819909,28647.88975654116,452.796302962106,608.7013426580281,26.08800000000001
234,1.864,8663.121862378046,28647.88975654116,452.2940441435212,609.7271241981705,26.85600000000002
235,1.872,8479.775367936183,28647.88975654116,451.780604195274,610.7410987720048,27.631111111111128
236,1.8800000000000001,8296.428873494318,28647.88975654116,451.2560845758678,611.7430867456047,28.413333333333338
237,1.8880000000000001,8113.082379052455,28647.88975654116,450.7205922985323,612.7329083711948,29.202666666666676
238,1.8960000000000001,7929.735884610593,28647.88975654116,450.17423997325216,613.7103839213087,29.999111111111112
239,1.9040000000000001,7746.38939016873,28647.88975654116,449.6171458462178,614.6753338259767,30.802666666666678
240,1.9120000000000001,7563.042895726867,28647.88975654116,449.04943383656894,615.6275788129042,31.613333333333344
241,1.92,7379.696401285,28647.88975654116,448.47123357029704,616.5669400506035,32.43111111111111
242,1.928,7196.349906843137,28647.88975654116,447.8826804111749,617.4932392944359,33.256
243,1.936,7013.003412401275,28647.88975654116,447.28391548857746,618.4062990355153,34.087999999999994
244,1.944,6829.656917959413,28647.88975654116,446.6750857220603,619.3059426524208,34.92711111111112
245,1.952,6646.31042351755,28647.88975654116,446.0563438425585,620.1919945656616,35.77333333333334
246,1.96,6462.963929075683,28647.88975654116,445.4278484100705,621.0642803948299,36.62666666666666
247,1.968,6279.61743463382,28647.88975654116,444.78976382769065,621.9226271183752,37.48711111111111
248,1.976,6096.270940191958,28647.88975654116,444.1422603518515,622.7668632359288,38.35466666666666
249,1.984,5912.924445750095,28647.88975654116,443.4855140986415,623.5968189330968,39.22933333333334
250,1.992,5729.5779513082325,28647.88975654116,442.81970704605885,624.4123262486414,40.111111111111114
251,2.0,5729.5779513082325,28647.88975654116,442.145027032067,625.213219243961,40.99999999999999
252,2.008,5729.5779513082325,28647.88975654116,441.4580036234677,626.003549268235,41.88888888888887
253,2.016,5729.5779513082325,28647.88975654116,440.75880217342683,626.783126104405,42.77777777777775
254,2.024,5729.5779513082325,28647.88975654116,440.04759096612804,627.5517621234965,43.66666666666663
255,2.032,5729.5779513082325,28647.88975654116,439.32454117626946,628.309272329776,44.55555555555551
256,2.04,5729.5779513082325,28647.88975654116,438.5898268278661,629.0554744052772,45.444444444444386
257,2.048,5729.5779513082325,28647.88975654116,437.8436247523649,629.7901887536807,46.333333333333265
258,2.056,5729.5779513082325,28647.88975654116,437.08611454608535,630.5132385435393,47.22222222222214
259,2.064,5729.5779513082325,28647.88975654116,436.3174785269939,631.2244497508381,48.11111111111102
260,2.072,5729.5779513082325,28647.88975654116,435.5379016908238,631.9236512008788,48.9999999999999
261,2.08,5729.5779513082325,28647.88975654116,434.7475716665499,632.6106746094781,49.88888888888878
262,2.088,5729.5779513082325,28647.88975654116,433.9466786712303,633.28535462347,50.777777777777665
263,2.096,5729.5779513082325,28647.88975654116,433.1354154642246,633.9475288605036,51.66666666666654
264,2.104,5729.5779513082325,28647.88975654116,432.3139773008006,634.5970379481248,52.55555555555542
265,2.112,5729.5779513082325,28647.88975654116,431.48256188514006,635.2337255621353,53.4444444444443
266,2.12,5729.5779513082325,28647.88975654116,430.6413693227554,635.8574384642151,54.33333333333318
267,2.128,5729.5779513082325,28647.88975654116,429.79060207232783,636.4680265388055,55.22222222222206
268,2.136,5729.5779513082325,28647.88975654116,428.93046489697963,637.065342829238,56.11111111111094
269,2.144,5729.5779513082325,28647.88975654116,428.0611648149918,637.6492435731049,56.999999999999815
270,2.152,5729.5779513082325,28647.88975654116,427.18291104997866,638.2195882368587,57.888888888888694
271,2.16,5729.5779513082325,28647.88975654116,426.29591498053185,638.7762395496371,58.77777777777757
272,2.168,5729.5779513082325,28647.88975654116,425.40039008934536,639.319063536301,59.66666666666645
273,2.176,5729.5779513082325,28647.88975654116,424.4965519118348,639.8479295496791,60.55555555555533
